start_station_name,total_trips,start_lat,start_lng,postalCode,geometry,zip_code,HVI_Score
Crotona Pkwy & Bronx Park S,284,40.84784,-73.883,10460,POINT (-73.883 40.84784),10460,5.0
Crotona Pkwy & Elsmere Pl,306,40.84188,-73.8855,10460,POINT (-73.8855 40.84188),10460,5.0
Crown St & Rogers Ave,994,40.66639,-73.95346,11225,POINT (-73.95346 40.66639),11225,5.0
Crown St & Troy Ave,612,40.66559,-73.93712,11213,POINT (-73.93712 40.66559),11213,5.0
Cumberland St & Lafayette Ave,3255,40.68753406,-73.97265183,11205,POINT (-73.97265183 40.68753406),11205,4.0
Cypress Ave & George St,275,40.69812,-73.90271,11385,POINT (-73.90271 40.69812),11385,1.0
Cypress Ave & Palmetto St,409,40.701573408737914,-73.90876293182373,11385,POINT (-73.90876293182373 40.701573408737914),11385,1.0
Cypress Ave & St Felix Ave,232,40.69559,-73.89927,11385,POINT (-73.89927 40.69559),11385,1.0
Cypress Hills St & Otto Rd,218,40.70204,-73.89288,11385,POINT (-73.89288 40.70204),11385,1.0
Dahill Rd & 12 Ave,374,40.646037,-73.980963,11218,POINT (-73.980963 40.646037),11218,3.0
Davidson Ave & W Burnside Ave,561,40.853646,-73.908731,10453,POINT (-73.908731 40.853646),10453,5.0
Davis St & Jackson Ave,2429,40.745627,-73.945661,11101,POINT (-73.945661 40.745627),11101,4.0
Dawson St & Intervale Ave,124,40.819999,-73.897263,10459,POINT (-73.897263 40.819999),10459,5.0
DeKalb Ave & Bedford Ave,2193,40.690894,-73.955195,11205,POINT (-73.955195 40.690894),11205,4.0
DeKalb Ave & Franklin Ave,2506,40.69064807082943,-73.95746178925037,11205,POINT (-73.95746178925037 40.69064807082943),11205,4.0
DeKalb Ave & Hudson Ave,4505,40.689888,-73.981013,11201,POINT (-73.981013 40.689888),11201,2.0
DeKalb Ave & S Portland Ave,4084,40.68967018552252,-73.97527355121376,11217,POINT (-73.97527355121376 40.68967018552252),11217,2.0
DeKalb Ave & Vanderbilt Ave,5072,40.68940747,-73.96885458,11205,POINT (-73.96885458 40.68940747),11205,4.0
Dean St & Franklin Ave,3519,40.67759206937376,-73.955637216568,11238,POINT (-73.955637216568 40.67759206937376),11238,2.0
Dean St & Hoyt St,1905,40.6864442,-73.98759104,11217,POINT (-73.98759104 40.6864442),11217,2.0
Dean St & Rockaway Ave,174,40.67486,-73.91123,11233,POINT (-73.91123 40.67486),11233,5.0
Decatur Ave & Bedford Park Blvd,187,40.86813,-73.88412,10458,POINT (-73.88412 40.86813),10458,5.0
Decatur Ave & E 197 St,151,40.86557,-73.88807,10458,POINT (-73.88807 40.86557),10458,5.0
Decatur Ave & Oliver Pl,121,40.867,-73.8857764,10458,POINT (-73.8857764 40.867),10458,5.0
Decatur St & Saratoga Ave,752,40.68332,-73.91711,11233,POINT (-73.91711 40.68332),11233,5.0
Degraw St & 3 Ave,2246,40.67977,-73.9847,11217,POINT (-73.9847 40.67977),11217,2.0
Degraw St & Hoyt St,1464,40.681990442707026,-73.99079024791718,11217,POINT (-73.99079024791718 40.681990442707026),11217,2.0
Degraw St & Smith St,2439,40.6829151,-73.99318208,11231,POINT (-73.99318208 40.6829151),11231,2.0
Delancey St & Eldridge St,2749,40.719383,-73.991479,10002,POINT (-73.991479 40.719383),10002,3.0
Devoe St & Lorimer St,4197,40.71335226222875,-73.9491033554077,11211,POINT (-73.9491033554077 40.71335226222875),11211,3.0
Devoe St & Morgan Ave,1322,40.713811,-73.93515,11211,POINT (-73.93515 40.713811),11211,3.0
Ditmars Blvd & 102 St,256,40.76894,-73.86832,11369,POINT (-73.86832 40.76894),11369,4.0
Ditmars Blvd & 19 St,1324,40.78145,-73.9183302,11105,POINT (-73.9183302 40.78145),11105,3.0
Ditmars Blvd & 31 Dr,129,40.76138,-73.86035,11369,POINT (-73.86035 40.76138),11369,4.0
Ditmars Blvd & 43 St,1133,40.771203,-73.903865,11105,POINT (-73.903865 40.771203),11105,3.0
Ditmars Blvd & 48 St,432,40.769219,-73.901001,11105,POINT (-73.901001 40.769219),11105,3.0
Ditmars Blvd & 73 St,218,40.76817,-73.896293,11370,POINT (-73.896293 40.76817),11370,3.0
Ditmars Blvd & 76 St,289,40.768442,-73.893531,11370,POINT (-73.893531 40.768442),11370,3.0
Ditmars Blvd & 79 St,391,40.768728,-73.890745,11370,POINT (-73.890745 40.768728),11370,3.0
Ditmars Blvd & 94 St,387,40.7702,-73.87587,11369,POINT (-73.87587 40.7702),11369,4.0
Division Ave & Hooper St,2289,40.70684203101325,-73.9544353965357,11211,POINT (-73.9544353965357 40.70684203101325),11211,3.0
Division Ave & Marcy Ave,690,40.70708701,-73.95796783,11211,POINT (-73.95796783 40.70708701),11211,3.0
Division St & Bowery,4043,40.71419,-73.99673,10002,POINT (-73.99673 40.71419),10002,3.0
Dock St & Front St,3068,40.702709,-73.99253,11201,POINT (-73.99253 40.702709),11201,2.0
Douglass St & 3 Ave,2608,40.6802133,-73.98432695,11217,POINT (-73.98432695 40.6802133),11217,2.0
Douglass St & 4 Ave,2917,40.6792788,-73.98154004,11217,POINT (-73.98154004 40.6792788),11217,2.0
Driggs Ave & Lorimer St,4281,40.72179134,-73.9504154,11222,POINT (-73.9504154 40.72179134),11222,3.0
Driggs Ave & N 9 St,5117,40.71816969454208,-73.95520135760307,11211,POINT (-73.95520135760307 40.71816969454208),11211,3.0
Driggs Ave & N Henry St,4246,40.72325,-73.94308,11222,POINT (-73.94308 40.72325),11222,3.0
Driggs Ave & S 2 St,4041,40.712628,-73.960575,11211,POINT (-73.960575 40.712628),11211,3.0
Duane St & Hudson St,2733,40.71703,-74.00925,10013,POINT (-74.00925 40.71703),10013,2.0
Duffield St & Willoughby St,4027,40.69221589,-73.9842844,11201,POINT (-73.9842844 40.69221589),11201,2.0
Dwight St & Dikeman St,265,40.67487503856169,-74.01048018571481,11231,POINT (-74.01048018571481 40.67487503856169),11231,2.0
Dwight St & Van Dyke St,402,40.67363551341504,-74.01195555925369,11231,POINT (-74.01195555925369 40.67363551341504),11231,2.0
Dyckman St & 10 Ave,209,40.85890447538412,-73.9230939745903,10040,POINT (-73.9230939745903 40.85890447538412),10040,2.0
Dyckman St & Henshaw St,339,40.867357,-73.92936,10034,POINT (-73.92936 40.867357),10034,1.0
Dyckman St & Staff St,687,40.868846,-73.931537,10033,POINT (-73.931537 40.868846),10033,2.0
E 1 St & 1 Ave,8088,40.72335597960796,-73.98864984512329,10003,POINT (-73.98864984512329 40.72335597960796),10003,2.0
E 1 St & Bowery,5566,40.72486122254819,-73.99213135242462,10003,POINT (-73.99213135242462 40.72486122254819),10003,2.0
E 10 St & 2 Ave,7363,40.72970805644994,-73.9865979552269,10003,POINT (-73.9865979552269 40.72970805644994),10003,2.0
E 10 St & Ave A,7156,40.72740794,-73.98142006,10009,POINT (-73.98142006 40.72740794),10009,2.0
E 102 St & 1 Ave,2714,40.7869946,-73.94164802,10029,POINT (-73.94164802 40.7869946),10029,4.0
E 102 St & Park Ave,1982,40.7904828,-73.95033068,10029,POINT (-73.95033068 40.7904828),10029,4.0
E 103 St & 2 Ave,1952,40.78864,-73.9436,10029,POINT (-73.9436 40.78864),10029,4.0
E 103 St & Lexington Ave,2213,40.7903051,-73.94755757,10029,POINT (-73.94755757 40.7903051),10029,4.0
E 106 St & 1 Ave,1540,40.7892529,-73.93956237,10029,POINT (-73.93956237 40.7892529),10029,4.0
E 106 St & Lexington Ave,1761,40.791976,-73.945993,10029,POINT (-73.945993 40.791976),10029,4.0
E 106 St & Madison Ave,2041,40.7934337,-73.94945003,10029,POINT (-73.94945003 40.7934337),10029,4.0
E 11 St & 1 Ave,6290,40.72953837,-73.98426726,10003,POINT (-73.98426726 40.72953837),10003,2.0
E 11 St & 3 Ave,4273,40.73127,-73.98849,10003,POINT (-73.98849 40.73127),10003,2.0
E 11 St & Ave B,5184,40.72746420692392,-73.97950418293476,10009,POINT (-73.97950418293476 40.72746420692392),10009,2.0
E 11 St & Broadway,3272,40.73261787,-73.99158043,10003,POINT (-73.99158043 40.73261787),10003,2.0
E 114 St & 1 Ave,1368,40.7945663,-73.9362541,10029,POINT (-73.9362541 40.7945663),10029,4.0
E 115 St & Lexington Ave,1762,40.797911,-73.9423,10029,POINT (-73.9423 40.797911),10029,4.0
E 115 St & Madison Ave,1412,40.7989445,-73.944846,10029,POINT (-73.944846 40.7989445),10029,4.0
E 116 St & 2 Ave,1189,40.796879,-73.937261,10035,POINT (-73.937261 40.796879),10035,5.0
E 118 St & 3 Ave,1685,40.799139,-73.9389152,10035,POINT (-73.9389152 40.799139),10035,5.0
E 118 St & Madison Ave,1545,40.8014866,-73.9442507,10035,POINT (-73.9442507 40.8014866),10035,5.0
E 118 St & Park Ave,761,40.8005385,-73.9419949,10035,POINT (-73.9419949 40.8005385),10035,5.0
E 12 St & 3 Ave,3686,40.73223272,-73.98889957,10003,POINT (-73.98889957 40.73223272),10003,2.0
E 12 St & Ave C,2945,40.727243,-73.976831,10009,POINT (-73.976831 40.727243),10009,2.0
E 123 St & Lexington Ave,1304,40.8029263,-73.9379,10035,POINT (-73.9379 40.8029263),10035,5.0
E 128 St & 3 Ave,467,40.805631,-73.934077,10035,POINT (-73.934077 40.805631),10035,5.0
E 128 St & Madison Ave,967,40.80756,-73.939182,10035,POINT (-73.939182 40.80756),10035,5.0
E 13 St & 2 Ave,7450,40.73153937464073,-73.9853024482727,10003,POINT (-73.9853024482727 40.73153937464073),10003,2.0
E 13 St & Ave A,4134,40.72966729392978,-73.98067966103554,10009,POINT (-73.98067966103554 40.72966729392978),10009,2.0
E 132 St & Madison Ave,1115,40.810224,-73.937195,10037,POINT (-73.937195 40.810224),10037,5.0
E 133 St & Cypress Pl,131,40.80262,-73.9174,10454,POINT (-73.9174 40.80262),10454,5.0
E 134 St & Walnut Ave,113,40.800425,-73.911034,10454,POINT (-73.911034 40.800425),10454,5.0
E 135 St & St Ann's Ave,416,40.805089,-73.918889,10454,POINT (-73.918889 40.805089),10454,5.0
E 138 St & 5 Ave,915,40.81449,-73.936153,10037,POINT (-73.936153 40.81449),10037,5.0
E 138 St & Cypress Ave,527,40.805559,-73.914718,10454,POINT (-73.914718 40.805559),10454,5.0
E 138 St & Grand Concourse,277,40.813224,-73.930605,10451,POINT (-73.930605 40.813224),10451,5.0
E 138 St & Park Ave,868,40.81263616769319,-73.92924964427948,10451,POINT (-73.92924964427948 40.81263616769319),10451,5.0
E 138 St & Willow Ave,290,40.804168,-73.911545,10454,POINT (-73.911545 40.804168),10454,5.0
E 14 St & 1 Ave,7227,40.73139303364151,-73.98286700248718,10003,POINT (-73.98286700248718 40.73139303364151),10003,2.0
E 14 St & Ave B,4726,40.72938685,-73.97772429,10009,POINT (-73.97772429 40.72938685),10009,2.0
E 141 St & Jackson Ave,353,40.806896,-73.911837,10454,POINT (-73.911837 40.806896),10454,5.0
E 141 St & St Ann's Ave,369,40.808633,-73.916124,10454,POINT (-73.916124 40.808633),10454,5.0
E 142 St & 3 Ave,858,40.812735,-73.923697,10454,POINT (-73.923697 40.812735),10454,5.0
E 144 St & Brook Ave,427,40.811675,-73.917037,10454,POINT (-73.917037 40.811675),10454,5.0
E 147 St & Bergen Ave,545,40.814673,-73.91839,10455,POINT (-73.91839 40.814673),10455,5.0
E 149 St & Eagle Ave,474,40.814046,-73.91186,10455,POINT (-73.91186 40.814046),10455,5.0
E 149 St & Jackson Ave,889,40.813135,-73.909235,10455,POINT (-73.909235 40.813135),10455,5.0
E 149 St & Morris Ave,1019,40.81734,-73.922962,10451,POINT (-73.922962 40.81734),10451,5.0
E 149 St & Park Ave,1040,40.818154,-73.925294,10451,POINT (-73.925294 40.818154),10451,5.0
E 15 St & 3 Ave,6491,40.734232,-73.986923,10003,POINT (-73.986923 40.734232),10003,2.0
E 15 St & 5 Ave,2703,40.736592,-73.992949,10003,POINT (-73.992949 40.736592),10003,2.0
E 153 St & E 157 St,734,40.826677,-73.929327,10451,POINT (-73.929327 40.826677),10451,5.0
E 155 St & Courtlandt Ave,342,40.82057,-73.917579,10455,POINT (-73.917579 40.82057),10455,5.0
E 156 St & Brook Ave,906,40.819823,-73.912411,10455,POINT (-73.912411 40.819823),10455,5.0
E 156 St & Courtlandt Ave,459,40.82123860172,-73.9173299074173,10455,POINT (-73.9173299074173 40.82123860172),10455,5.0
E 157 St & River Ave,683,40.825737,-73.927311,10451,POINT (-73.927311 40.825737),10451,5.0
E 158 St & Melrose Ave,600,40.822215,-73.914688,10451,POINT (-73.914688 40.822215),10451,5.0
E 16 St & 5 Ave,6656,40.73726186,-73.99238967,10003,POINT (-73.99238967 40.73726186),10003,2.0
E 16 St & Cortelyou Rd,820,40.64173,-73.96364,11226,POINT (-73.96364 40.64173),11226,5.0
E 16 St & Irving Pl,5798,40.735367055605394,-73.98797392845154,10003,POINT (-73.98797392845154 40.735367055605394),10003,2.0
E 160 St & Tinton Ave,308,40.820302,-73.903944,10456,POINT (-73.903944 40.820302),10456,5.0
E 161 St & Park Ave,822,40.824811,-73.916407,10451,POINT (-73.916407 40.824811),10451,5.0
E 161 St & River Ave,2929,40.827883,-73.927111,10451,POINT (-73.927111 40.827883),10451,5.0
E 163 St & Tiffany St,434,40.821075,-73.895069,10459,POINT (-73.895069 40.821075),10459,5.0
E 163 St & Union Ave,577,40.822545,-73.901824,10459,POINT (-73.901824 40.822545),10459,5.0
E 165 St & Clay Ave,410,40.82809,-73.91288,10456,POINT (-73.91288 40.82809),10456,5.0
E 165 St & Fox St,324,40.82394,-73.894025,10459,POINT (-73.894025 40.82394),10459,5.0
E 165 St & Jerome Ave,315,40.83263,-73.925101,10452,POINT (-73.925101 40.83263),10452,5.0
E 167 St & Bryant Ave,235,40.826706,-73.888719,10459,POINT (-73.888719 40.826706),10459,5.0
E 167 St & Clay Ave,531,40.83094,-73.91125,10456,POINT (-73.91125 40.83094),10456,5.0
E 167 St & Franklin Ave,317,40.82895,-73.90521,10456,POINT (-73.90521 40.82895),10456,5.0
E 169 St & Fox St,214,40.827184,-73.893721,10459,POINT (-73.893721 40.827184),10459,5.0
E 169 St & Webster Ave,630,40.834015,-73.908863,10456,POINT (-73.908863 40.834015),10456,5.0
E 17 St & 2 Ave,4064,40.73431166276575,-73.98372530937195,10003,POINT (-73.98372530937195 40.73431166276575),10003,2.0
E 17 St & Beverley Rd,592,40.64466,-73.96322,11226,POINT (-73.96322 40.64466),11226,5.0
E 17 St & Broadway,9871,40.737006,-73.990134,10003,POINT (-73.990134 40.737006),10003,2.0
E 170 St & Clay Ave,737,40.837213,-73.908345,10457,POINT (-73.908345 40.837213),10457,5.0
E 170 St & Sheridan Ave,690,40.838315,-73.912604,10456,POINT (-73.912604 40.838315),10456,5.0
E 170 St & Webster Ave,1196,40.83617913677475,-73.90730146322765,10456,POINT (-73.90730146322765 40.83617913677475),10456,5.0
E 171 St & 3 Ave,526,40.837119,-73.902185,10456,POINT (-73.902185 40.837119),10456,5.0
E 171 St & Webster Ave,610,40.838379,-73.905838,10456,POINT (-73.905838 40.838379),10456,5.0
E 174 St & Longfellow Ave,581,40.836274,-73.884308,10460,POINT (-73.884308 40.836274),10460,5.0
E 174 St & Walton Ave,301,40.844811,-73.912042,10453,POINT (-73.912042 40.844811),10453,5.0
E 176 St & Clinton Ave,247,40.84311,-73.89149,10457,POINT (-73.89149 40.84311),10457,5.0
E 178 St & Monterey Ave,262,40.84749,-73.89464,10457,POINT (-73.89464 40.84749),10457,5.0
E 179 St & Daly Ave,159,40.84335,-73.88247,10460,POINT (-73.88247 40.84335),10460,5.0
E 179 St & Southern Blvd,372,40.84467,-73.88507,10460,POINT (-73.88507 40.84467),10460,5.0
E 18 St & Church Ave,805,40.64958,-73.96316,11226,POINT (-73.96316 40.64958),11226,5.0
E 180 St & Monterey Ave,360,40.85025,-73.89301,10457,POINT (-73.89301 40.85025),10457,5.0
E 180 St & Prospect Ave,295,40.84696,-73.88663,10460,POINT (-73.88663 40.84696),10460,5.0
E 181 St & Bathgate Ave,436,40.85198,-73.89438,10457,POINT (-73.89438 40.85198),10457,5.0
E 182 St & Belmont Ave,337,40.85089,-73.88793,10457,POINT (-73.88793 40.85089),10457,5.0
E 182 St & Grand Concourse,325,40.85591,-73.90051,10457,POINT (-73.90051 40.85591),10457,5.0
E 182 St & Morris Ave,444,40.85670801831255,-73.90265285968779,10453,POINT (-73.90265285968779 40.85670801831255),10453,5.0
E 184 St & 3 Ave,444,40.85472,-73.89022,10458,POINT (-73.89022 40.85472),10458,5.0
E 187 St & 3 Ave,266,40.85724,-73.8909,10458,POINT (-73.8909 40.85724),10458,5.0
E 188 St & Creston Ave,1159,40.861669,-73.898589,10468,POINT (-73.898589 40.861669),10468,4.0
E 188 St & Hughes Ave,336,40.8561,-73.88625,10458,POINT (-73.88625 40.8561),10458,5.0
E 189 St & Bathgate Ave,182,40.85859,-73.88821,10458,POINT (-73.88821 40.85859),10458,5.0
E 19 St & 3 Ave,3899,40.73624527,-73.98473765,10003,POINT (-73.98473765 40.73624527),10003,2.0
E 19 St & Beverley Rd,297,40.64483,-73.9613,11226,POINT (-73.9613 40.64483),11226,5.0
E 191 St & Bathgate Ave,177,40.8601,-73.8866,10458,POINT (-73.8866 40.8601),10458,5.0
E 2 St & 2 Ave,3762,40.72502876,-73.99069656,10003,POINT (-73.99069656 40.72502876),10003,2.0
E 2 St & Ave A,6016,40.72307749068673,-73.98583620786667,10009,POINT (-73.98583620786667 40.72307749068673),10009,2.0
E 2 St & Ave B,7202,40.72217444,-73.98368779,10009,POINT (-73.98368779 40.72217444),10009,2.0
E 2 St & Ave C,6228,40.7208736,-73.98085795,10009,POINT (-73.98085795 40.7208736),10009,2.0
E 20 St & 2 Ave,4899,40.73587678,-73.98205027,10003,POINT (-73.98205027 40.73587678),10003,2.0
E 20 St & FDR Dr,6853,40.733208626522426,-73.9756813647,10010,POINT (-73.9756813647 40.733208626522426),10010,1.0
E 20 St & Park Ave,6679,40.73827428,-73.98751968,10003,POINT (-73.98751968 40.73827428),10003,2.0
E 201 St & Briggs Ave,204,40.87207,-73.88459,10458,POINT (-73.88459 40.87207),10458,5.0
E 21 St & Church Ave,729,40.65007,-73.96001,11226,POINT (-73.96001 40.65007),11226,5.0
E 22 St & 2 Ave,5565,40.73716919369882,-73.98122549057007,10010,POINT (-73.98122549057007 40.73716919369882),10010,1.0
E 23 St & 1 Ave,5719,40.736502,-73.97809472,10010,POINT (-73.97809472 40.736502),10010,1.0
E 25 St & 1 Ave,3444,40.7381765,-73.97738662,10016,POINT (-73.97738662 40.7381765),10016,2.0
E 25 St & 2 Ave,5649,40.73912601,-73.97973776,10010,POINT (-73.97973776 40.73912601),10010,1.0
E 26 St & 3 Ave,5639,40.74069317733043,-73.98160636425018,10016,POINT (-73.98160636425018 40.74069317733043),10016,2.0
E 27 St & 1 Ave,6055,40.739445,-73.976806,10016,POINT (-73.976806 40.739445),10016,2.0
E 27 St & Park Ave S,6105,40.74275179648995,-73.9847157150507,10010,POINT (-73.9847157150507 40.74275179648995),10010,1.0
E 3 St & 1 Ave,4626,40.72467721,-73.98783413,10003,POINT (-73.98783413 40.72467721),10003,2.0
E 3 St & Church Ave,432,40.643817,-73.977433,11218,POINT (-73.977433 40.643817),11218,3.0
E 30 St & Park Ave S,5562,40.74444921,-73.98303529,10016,POINT (-73.98303529 40.74444921),10016,2.0
E 31 St & 3 Ave,7753,40.74394314,-73.97966069,10016,POINT (-73.97966069 40.74394314),10016,2.0
E 32 St & Park Ave,8002,40.7457121,-73.98194829,10016,POINT (-73.98194829 40.7457121),10016,2.0
E 33 St & 1 Ave,11213,40.74322681432173,-73.97449783980846,10016,POINT (-73.97449783980846 40.74322681432173),10016,2.0
E 33 St & 5 Ave,6231,40.74765947,-73.98490707,10016,POINT (-73.98490707 40.74765947),10016,2.0
E 34 St & Church Ave,222,40.65116,-73.94577,11203,POINT (-73.94577 40.65116),11203,5.0
E 34 St & Linden Blvd,139,40.65302,-73.94599,11203,POINT (-73.94599 40.65302),11203,5.0
E 35 St & Madison Ave,4184,40.74848023448579,-73.98255586624146,10016,POINT (-73.98255586624146 40.74848023448579),10016,2.0
E 38 St & Church Ave,107,40.65106,-73.94193,11203,POINT (-73.94193 40.65106),11203,5.0
E 39 St & Lexington Ave,7558,40.749498546025194,-73.97729203113158,10016,POINT (-73.97729203113158 40.749498546025194),10016,2.0
E 4 St & 2 Ave,5634,40.7262807,-73.98978041,10003,POINT (-73.98978041 40.7262807),10003,2.0
E 4 St & Ave B,4994,40.723346832180155,-73.98265913128853,10009,POINT (-73.98265913128853 40.723346832180155),10009,2.0
E 40 St & 5 Ave,7357,40.752062307,-73.9816324043,10016,POINT (-73.9816324043 40.752062307),10016,2.0
E 40 St & Park Ave,11903,40.750756,-73.978326,10017,POINT (-73.978326 40.750756),10017,2.0
E 41 St & Madison Ave (SE corner),6978,40.752049,-73.979635,10017,POINT (-73.979635 40.752049),10017,2.0
E 43 St & 2 Ave,4971,40.75022392,-73.97121414,10017,POINT (-73.97121414 40.75022392),10017,2.0
E 43 St & Madison Ave,8185,40.75354681867074,-73.97896572947502,10017,POINT (-73.97896572947502 40.75354681867074),10017,2.0
E 44 St & 2 Ave,4330,40.75118387463277,-73.97138714790344,10017,POINT (-73.97138714790344 40.75118387463277),10017,2.0
E 44 St & Lexington Ave,7445,40.752643,-73.974996,10017,POINT (-73.974996 40.752643),10017,2.0
E 45 St & 3 Ave,3135,40.75255434,-73.97282625,10017,POINT (-73.97282625 40.75255434),10017,2.0
E 47 St & 1 Ave,4526,40.75206862,-73.96784384,10017,POINT (-73.96784384 40.75206862),10017,2.0
E 47 St & 2 Ave,5723,40.75323098,-73.97032517,10017,POINT (-73.97032517 40.75323098),10017,2.0
E 47 St & Park Ave,7981,40.75510267,-73.97498696,10017,POINT (-73.97498696 40.75510267),10017,2.0
E 48 St & 3 Ave,4857,40.7546011026,-73.971878855,10017,POINT (-73.971878855 40.7546011026),10017,2.0
E 48 St & 5 Ave,5383,40.75724567911726,-73.97805914282799,10017,POINT (-73.97805914282799 40.75724567911726),10017,2.0
E 48 St & Tilden Ave,84,40.64795,-73.93182,11203,POINT (-73.93182 40.64795),11203,5.0
E 49 St & Church Ave,156,40.65182,-73.93135,11203,POINT (-73.93135 40.65182),11203,5.0
E 5 St & Ave A,4878,40.72479007746337,-73.98430064320564,10009,POINT (-73.98430064320564 40.72479007746337),10009,2.0
E 5 St & Ave C,3851,40.72299208,-73.97995466,10009,POINT (-73.97995466 40.72299208),10009,2.0
